sample_index,stratum,player_url,expected_afltables_identity,child_status,outcome,reason_codes,visible_name,title_birth_year,retained_birth_year,retained_debut_season,retained_last_season,retained_career_games,earliest_recruitment_year,earliest_recruitment_event_type,numeric_suffix,continuity_rule_url,name_variant,known_exception_class,ledger_status,weak_evidence,operator_review_required,missing_fields
513,random,https://www.draftguru.com.au/players/michael_johnson/1,players/M/Michael_Johnson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Johnson,1984,1985,2005,2018,244,2003,Pre-Season,False,False,False,,none,False,False,
514,random,https://www.draftguru.com.au/players/max_heath/1,players/M/Max_Heath.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Max Heath,2002,2002,2025,2025,4,2020,Mid-Season,False,False,False,,none,False,False,
515,random,https://www.draftguru.com.au/players/allen_christensen/1,players/A/Allen_Christensen.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Allen Christensen,1991,1991,2011,2019,133,2009,National,False,False,False,,none,False,False,
516,random,https://www.draftguru.com.au/players/hugh_bond/1,players/H/Hugh_Bond.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Hugh Bond,2004,2004,2024,2025,12,2022,National,False,False,False,,none,False,False,
517,random,https://www.draftguru.com.au/players/ashley_mcgrath/1,players/A/Ashley_McGrath.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ashley McGrath,1983,1983,2001,2014,214,2000,National,False,False,False,,none,False,False,
518,random,https://www.draftguru.com.au/players/mark_merenda/1,players/M/Mark_Merenda.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mark Merenda,1975,1975,1994,2002,101,1993,National,False,False,False,,none,False,False,
519,random,https://www.draftguru.com.au/players/roger_delaney/1,players/R/Roger_Delaney.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Roger Delaney,1966,1966,1990,1990,1,1989,National,False,False,False,,none,False,False,
520,random,https://www.draftguru.com.au/players/kane_cornes/1,players/K/Kane_Cornes.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Kane Cornes,1983,1983,2001,2015,300,2000,National,False,False,False,,none,False,False,
521,random,https://www.draftguru.com.au/players/roger_james/1,players/R/Roger_James.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Roger James,1975,1975,1997,2005,147,1996,Pre-Draft,False,False,False,,none,False,False,
522,random,https://www.draftguru.com.au/players/josh_wooden/1,players/J/Josh_Wooden.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Josh Wooden,1978,1979,1997,2006,96,1996,National,False,False,False,,none,False,False,
523,random,https://www.draftguru.com.au/players/mitch_owens/1,players/M/Mitch_Owens.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mitch Owens,2003,2003,2022,2025,72,2021,National,False,False,False,,none,False,False,
524,random,https://www.draftguru.com.au/players/cale_hooker/1,players/C/Cale_Hooker.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Cale Hooker,1988,1988,2008,2021,219,2007,National,False,False,False,,none,False,False,
525,random,https://www.draftguru.com.au/players/darcy_fogarty/1,players/D/Darcy_Fogarty.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Darcy Fogarty,1999,1999,2018,2025,126,2017,National,False,False,False,,none,False,False,
526,random,https://www.draftguru.com.au/players/shayne_smith/1,players/S/Shayne_Smith.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Shayne Smith,1975,1975,1994,1994,4,1993,National,False,False,False,,none,False,False,
527,random,https://www.draftguru.com.au/players/sean_lemmens/1,players/S/Sean_Lemmens.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Sean Lemmens,1994,1994,2014,2025,149,2013,National,False,False,False,,none,False,False,
528,random,https://www.draftguru.com.au/players/anthony_mcdonald/1,players/A/Anthony_McDonald.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Anthony McDonald,1972,1972,1997,2002,104,1990,National,False,False,False,,none,False,False,
529,random,https://www.draftguru.com.au/players/tyson_goldsack/1,players/T/Tyson_Goldsack.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Tyson Goldsack,1987,1987,2007,2018,165,2006,National,False,False,False,,none,False,False,
530,random,https://www.draftguru.com.au/players/ryan_jackson/1,players/R/Ryan_Jackson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ryan Jackson,1987,1987,2006,2008,9,2005,Rookie,False,False,False,,none,False,False,
531,random,https://www.draftguru.com.au/players/james_byrne/1,players/J/James_Byrne.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,James Byrne,1978,1978,2000,2001,24,1997,Rookie,False,False,False,,none,False,False,
532,random,https://www.draftguru.com.au/players/stephen_williams/1,players/S/Stephen_Williams.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Stephen Williams,1961,1961,1987,1987,4,1986,National,False,False,False,,none,False,False,
533,random,https://www.draftguru.com.au/players/archer_reid/1,players/A/Archer_Reid.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Archer Reid,2005,2005,2025,2025,14,2023,National,False,False,False,,none,False,False,
534,random,https://www.draftguru.com.au/players/george_stevens/1,players/G/George_Stevens.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,George Stevens,2005,2005,2025,2025,2,2023,National,False,False,False,,none,False,False,
535,random,https://www.draftguru.com.au/players/pearce_hanley/1,players/P/Pearce_Hanley.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Pearce Hanley,1988,1988,2008,2020,169,2007,Rookie,False,False,False,,none,False,False,
536,random,https://www.draftguru.com.au/players/michael_clark/1,players/M/Michael_Clark1.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Michael Clark,1978,1978,1999,1999,1,1995,Pre-Draft,True,False,False,,none,False,True,
537,random,https://www.draftguru.com.au/players/stephen_powell/1,players/S/Stephen_Powell.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Stephen Powell,1976,1976,1997,2006,142,1996,National,False,False,False,,none,False,False,
538,random,https://www.draftguru.com.au/players/tom_murphy/2,players/T/Tom_Murphy1.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Tom Murphy,1998,1998,2018,2020,9,2017,Rookie,True,False,False,,none,False,True,
539,random,https://www.draftguru.com.au/players/harrison_jones/1,players/H/Harry_Jones1.html,bridged,offline_strong,NAME_VARIANT;BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Harrison Jones,1999,1999,2020,2020,1,2017,Rookie,True,False,True,,none,False,True,
540,random,https://www.draftguru.com.au/players/toby_murray/1,players/T/Toby_Murray.html,target_not_registered,target_unregistered,TARGET_NOT_REGISTERED,Toby Murray,2003,,,,,2023,Mid-Season,False,False,False,,none,False,True,
541,random,https://www.draftguru.com.au/players/jason_wild/1,players/J/Jason_Wild.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Jason Wild,1976,1976,1995,1999,70,1993,National,False,False,False,,none,False,False,
542,random,https://www.draftguru.com.au/players/archie_roberts/2,players/A/Archie_Roberts1.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Archie Roberts,2005,2005,2024,2025,27,2023,National,True,False,False,,none,False,True,
543,random,https://www.draftguru.com.au/players/alistair_smith/1,players/A/Alistair_Smith.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Alistair Smith,1990,1990,2011,2011,3,2008,National,False,False,False,,none,False,False,
544,random,https://www.draftguru.com.au/players/cameron_venables/1,players/C/Cameron_Venables.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Cameron Venables,1975,1976,1999,1999,3,1996,Rookie,False,False,False,,none,False,False,
545,random,https://www.draftguru.com.au/players/toby_nankervis/1,players/T/Toby_Nankervis.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Toby Nankervis,1994,1994,2015,2025,179,2013,National,False,False,False,,none,False,False,
546,random,https://www.draftguru.com.au/players/brett_spinks/1,players/B/Brett_Spinks.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Brett Spinks,1973,1974,1994,1998,40,1992,National,False,False,False,,none,False,False,
547,random,https://www.draftguru.com.au/players/mark_fraser/2,players/M/Mark_Fraser0.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Mark Fraser,1971,1971,1992,2000,110,1994,Pre-Season,True,False,False,,none,False,True,
548,random,https://www.draftguru.com.au/players/jesse_hogan/1,players/J/Jesse_Hogan.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jesse Hogan,1995,1995,2015,2025,181,2012,Mini-Draft,False,False,False,,none,False,False,
549,random,https://www.draftguru.com.au/players/sam_iles/1,players/S/Sam_Iles.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Sam Iles,1987,1987,2006,2012,33,2005,Pre-Season,False,False,False,,none,False,False,
550,random,https://www.draftguru.com.au/players/matthew_kluzek/1,players/M/Matthew_Kluzek.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Kluzek,1973,1973,1994,1996,24,1992,National,False,False,False,,none,False,False,
551,random,https://www.draftguru.com.au/players/mark_west/1,players/M/Mark_West.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Mark West,1973,1973,1996,1998,16,1995,National,False,False,False,,none,False,False,
552,random,https://www.draftguru.com.au/players/martin_whitelaw/1,players/M/Martin_Whitelaw.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Martin Whitelaw,1976,1976,1997,1997,1,1995,Pre-Draft,False,False,False,,none,False,False,
553,random,https://www.draftguru.com.au/players/james_stewart/1,players/J/James_Stewart.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,James Stewart,1994,1994,2013,2022,78,2012,National,False,False,False,,none,False,False,
554,random,https://www.draftguru.com.au/players/corey_enright/1,players/C/Corey_Enright.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Corey Enright,1981,1981,2001,2016,332,1999,National,False,False,False,,none,False,False,
555,random,https://www.draftguru.com.au/players/kyal_horsley/1,players/K/Kyal_Horsley.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Kyal Horsley,1987,1987,2012,2013,14,2011,Rookie,False,False,False,,none,False,False,
556,random,https://www.draftguru.com.au/players/austin_mccrabb/1,players/A/Austin_McCrabb.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Austin McCrabb,1965,1964,1987,1992,45,1991,Pre-Season,False,False,False,,none,False,False,
557,random,https://www.draftguru.com.au/players/beau_waters/1,players/B/Beau_Waters.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Beau Waters,1986,1986,2004,2013,120,2003,National,False,False,False,,none,False,False,
558,random,https://www.draftguru.com.au/players/bo_nixon/1,players/B/Bo_Nixon.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Bo Nixon,1984,1984,2004,2005,4,2002,National,False,False,False,,none,False,False,
559,random,https://www.draftguru.com.au/players/sam_cranage/1,players/S/Sam_Cranage.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Sam Cranage,1979,1979,1998,2002,18,1997,National,False,False,False,,none,False,False,
560,random,https://www.draftguru.com.au/players/scott_thornton/1,players/S/Scott_Thornton.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Scott Thornton,1982,1982,2002,2009,88,2000,National,False,False,False,,none,False,False,
561,random,https://www.draftguru.com.au/players/matthew_lappin/1,players/M/Matthew_Lappin.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Matthew Lappin,1976,1976,1994,2007,251,1993,National,False,False,False,,none,False,False,
562,random,https://www.draftguru.com.au/players/ian_downsborough/1,players/I/Ian_Downsborough.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ian Downsborough,1972,1972,1995,1999,39,1994,National,False,False,False,,none,False,False,
563,random,https://www.draftguru.com.au/players/john_blakey/1,players/J/John_Blakey.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,John Blakey,1966,1966,1985,2002,359,,,False,False,False,,none,False,False,
564,random,https://www.draftguru.com.au/players/lachlan_sim/1,players/L/Lachlan_Sim.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Lachlan Sim,1969,1970,1989,1991,21,1988,National,False,False,False,,none,False,False,
565,random,https://www.draftguru.com.au/players/james_manson/1,players/J/James_Manson.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,James Manson,1966,1967,1985,1995,167,,,False,False,False,,none,False,False,
566,random,https://www.draftguru.com.au/players/nick_mitchell/1,players/N/Nick_Mitchell.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nick Mitchell,1973,1973,1994,1995,9,1992,Pre-Season,False,False,False,,none,False,False,
567,random,https://www.draftguru.com.au/players/corey_gault/1,players/C/Corey_Gault.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Corey Gault,1992,1992,2014,2016,6,2011,National,False,False,False,,none,False,False,
568,random,https://www.draftguru.com.au/players/nathan_krakouer/1,players/N/Nathan_Krakouer.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Nathan Krakouer,1988,1988,2007,2016,82,2006,National,False,False,False,,none,False,False,
569,random,https://www.draftguru.com.au/players/john_mrakov/1,players/J/John_Mrakov.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,John Mrakov,1968,1968,1987,1991,11,1990,Pre-Season,False,False,False,,none,False,False,
570,random,https://www.draftguru.com.au/players/toby_bedford/1,players/T/Toby_Bedford.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Toby Bedford,2000,2000,2020,2025,83,2018,National,False,False,False,,none,False,False,
571,random,https://www.draftguru.com.au/players/ben_griffiths/1,players/B/Ben_Griffiths.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ben Griffiths,1991,1991,2010,2017,63,2009,National,False,False,False,,none,False,False,
572,random,https://www.draftguru.com.au/players/ben_doolan/1,players/B/Ben_Doolan.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT;CLUB_HISTORY_OVERLAPS,Ben Doolan,1973,1973,1991,1999,101,1992,Pre-Season,False,False,False,,none,False,False,
573,random,https://www.draftguru.com.au/players/ned_mchenry/1,players/N/Ned_McHenry.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Ned McHenry,2000,2000,2020,2024,70,2018,National,False,False,False,,none,False,False,
574,random,https://www.draftguru.com.au/players/jed_adams/1,players/J/Jed_Adams.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Jed Adams,2004,2004,2025,2025,1,2022,National,False,False,False,,none,False,False,
575,random,https://www.draftguru.com.au/players/peter_worsfold/1,players/P/Peter_Worsfold.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Peter Worsfold,1970,1970,1991,1993,31,1990,National,False,False,False,,none,False,False,
576,random,https://www.draftguru.com.au/players/adam_saliba/1,players/A/Adam_Saliba.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Adam Saliba,1972,1972,1992,1992,3,1990,Pre-Draft,False,False,False,,none,False,False,
577,random,https://www.draftguru.com.au/players/tom_bell/1,players/T/Tom_Bell.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Tom Bell,1991,1991,2012,2018,72,2011,Rookie,False,False,False,,none,False,False,
578,random,https://www.draftguru.com.au/players/paul_licuria/1,players/P/Paul_Licuria.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Paul Licuria,1978,1978,1997,2007,192,1995,National,False,False,False,,none,False,False,
579,random,https://www.draftguru.com.au/players/robert_walker/1,players/R/Robert_Walker.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_BEFORE_EARLIEST_RECRUITMENT;SPAN_CONTAINS_EARLIEST_RECRUITMENT_YEAR;GAMES_INCONSISTENT,Robert Walker,1970,1970,1990,1992,5,1992,Pre-Season,False,False,False,,none,True,True,
580,random,https://www.draftguru.com.au/players/scott_taylor/1,players/S/Scott_Taylor.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Scott Taylor,1976,1977,1996,1996,1,1994,National,False,False,False,,none,False,False,
581,random,https://www.draftguru.com.au/players/darryl_wakelin/1,players/D/Darryl_Wakelin.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Darryl Wakelin,1974,1974,1995,2007,261,1992,Pre-Season,False,False,False,,none,False,False,
582,random,https://www.draftguru.com.au/players/brandon_white/1,players/B/Brandon_White.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT_TOLERANCE;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Brandon White,1997,1996,2016,2019,11,2015,National,False,False,False,,none,False,False,
583,random,https://www.draftguru.com.au/players/david_bourke/1,players/D/David_Bourke.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,David Bourke,1976,1976,1995,2003,86,1994,Pre-Draft,False,False,False,,none,False,False,
584,random,https://www.draftguru.com.au/players/rhys_o'keeffe/1,players/R/Rhys_OKeeffe.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Rhys O'Keeffe,1990,1990,2011,2012,3,2008,National,False,False,False,,none,False,False,
585,random,https://www.draftguru.com.au/players/brad_fisher/1,players/B/Brad_Fisher.html,bridged,offline_strong,BIRTH_YEAR_CONSISTENT;DEBUT_NOT_BEFORE_EARLIEST_RECRUITMENT;GAMES_CONSISTENT;CLUB_HISTORY_OVERLAPS,Brad Fisher,1984,1984,2003,2010,99,2002,National,False,False,False,,none,False,False,
