source_key,family_key,family_name,person_a_name,person_a_role,person_a_wikipedia,person_a_clubs,person_a_legacy,person_a_profile,person_a_link,person_a_note,person_b_name,person_b_role,person_b_wikipedia,person_b_clubs,person_b_legacy,person_b_profile,person_b_link,person_b_note,relationship_label,source_label,evidence,extraction_method,source_revision_id,also_source_keys
518305217b415369bdcfddab,jarman-0452,Jarman,Andrew Jarman,sibling,https://en.wikipedia.org/wiki/Andrew_Jarman,,unique:8,players/A/Andrew_Jarman.html,unique,name,Darren Jarman,sibling,https://en.wikipedia.org/wiki/Darren_Jarman,,unique:36,players/D/Darren_Jarman.html,unique,name,brothers,siblings/brothers,Andrew and Darren are brothers.,prose_rule,1365040810,
ccf829f76ce927d0c579af97,jetta-0454,Jetta,Graham Jetta,sibling,,Swan Districts,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (Swan Districts),Lewis Jetta,sibling,https://en.wikipedia.org/wiki/Lewis_Jetta,Sydney & West Coast,out_of_scope,players/L/Lewis_Jetta.html,unique,"name, played for a listed club (sydney, west-coast)",brothers,siblings/brothers,Graham and Lewis are brothers.,prose_rule,1365040810,
be4e572da0252a0e88e26e65,johns-0457,Johns,Alwyn Johns,sibling,https://en.wikipedia.org/wiki/Alwyn_Johns,,unique:6193,players/A/Alwyn_Johns.html,unique,name,Keith Johns,sibling,https://en.wikipedia.org/wiki/Keith_Johns,,unique:3126,players/K/Keith_Johns.html,unique,name,brothers,siblings/brothers,Alwyn and Keith were brothers.,prose_rule,1365040810,
42a0cc5ccdab94745a02c830,johnson-3-0460,Johnson (3),David Johnson,sibling,https://en.wikipedia.org/wiki/David_Johnson_(Australian_rules_footballer),,unique:1107,players/D/David_Johnson.html,unique,name,Mark Johnson,brother,https://en.wikipedia.org/wiki/Mark_Johnson_(footballer),,unique:354,players/M/Mark_Johnson.html,unique,name,brothers,siblings/brothers,Mark is the elder brother of David.,prose_rule,1365040810,
3da4658dd449e5714d5ae522,johnston-0461,Johnston,Charlie Johnston,sibling,https://en.wikipedia.org/wiki/Charlie_Johnston_(Australian_footballer),,unmatched,,unmatched,no VFL/AFL player of that name,Jack Johnston,sibling,https://en.wikipedia.org/wiki/Jack_Johnston_(footballer),,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,Charlie and Jack are brothers.,prose_rule,1365040810,
3e2daee891e4364f06a0569a,jones-1-0463,Jones (1),Brett Jones,brother,https://en.wikipedia.org/wiki/Brett_Jones_(footballer),,unique:3977,players/B/Brett_Jones.html,unique,name,Chad Jones,sibling,https://en.wikipedia.org/wiki/Chad_Jones,,unique:3973,players/C/Chad_Jones.html,unique,name,brothers,siblings/brothers,Brett is the elder brother of Chad.,prose_rule,1365040810,
6d6611519ea341b95bf66806,jones-2-0464,Jones (2),Nathan Jones,brother,https://en.wikipedia.org/wiki/Nathan_Jones_(Australian_footballer),,unique:2447,players/N/Nathan_Jones.html,unique,name,Zak Jones,sibling,https://en.wikipedia.org/wiki/Zak_Jones,,unique:12288,players/Z/Zak_Jones.html,unique,name,brothers,siblings/brothers,Nathan is the elder brother of Zak.,prose_rule,1365040810,
754b6f5acfd29b98d45bd208,kappler-0466,Kappler,David Kappler,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Darren Kappler,sibling,https://en.wikipedia.org/wiki/Darren_Kappler,,unique:650,players/D/Darren_Kappler.html,unique,name,brothers,siblings/brothers,Darren and David are brothers.,prose_rule,1365040810,
f2cd72d50f0e439c836516aa,keating-0468,Keating,Aaron Keating,sibling,https://en.wikipedia.org/wiki/Aaron_Keating,,unique:50,players/A/Aaron_Keating.html,unique,name,Clark Keating,sibling,https://en.wikipedia.org/wiki/Clark_Keating,,unique:132,players/C/Clark_Keating.html,unique,name,brothers,siblings/brothers,Aaron and Clark are brothers.,prose_rule,1365040810,
5decb4b1895b50aa65630922,keeffe-0469,Keeffe,Jessy Keeffe,sibling,https://en.wikipedia.org/wiki/Jessy_Keeffe,,unmatched,,unmatched,no VFL/AFL player of that name,Lachlan Keeffe,brother,https://en.wikipedia.org/wiki/Lachlan_Keeffe,,unique:11991,players/L/Lachlan_Keeffe.html,unique,name,brothers,siblings/brothers,Lachlan is the elder brother of Jessy.,prose_rule,1365040810,
551475dbe44c749124c810bd,kekovich-0470,Kekovich,Brian Kekovich,sibling,https://en.wikipedia.org/wiki/Brian_Kekovich,,unique:3153,players/B/Brian_Kekovich.html,unique,name,Sam Kekovich,sibling,https://en.wikipedia.org/wiki/Sam_Kekovich,,unique:1864,players/S/Sam_Kekovich.html,unique,name,brothers,siblings/brothers,Brian and Sam are brothers.,prose_rule,1365040810,
7fc85c9bd86e4c6bd6be4bf3,kellaway-0471,Kellaway,Andrew Kellaway,sibling,https://en.wikipedia.org/wiki/Andrew_Kellaway_(Australian_rules_footballer),,unique:899,players/A/Andrew_Kellaway.html,unique,name,Duncan Kellaway,sibling,https://en.wikipedia.org/wiki/Duncan_Kellaway,,unique:861,players/D/Duncan_Kellaway.html,unique,name,brothers,siblings/brothers,Andrew and Duncan are brothers.,prose_rule,1365040810,
afldb-sibling-supplement:014,kelly-3-0474,Kelly,Jake Kelly,brother,,,,players/J/Jake_Kelly.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Kelly'): 'Craig is the father of Jake and Will' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Will Kelly (footballer)' (born 16 August 2000, Collingwood 2019-2023, 5 games): 'His brother, Jake, played football in the Australian Football League after Collingwood passed on drafting him'. Wikipedia 'Jake Kelly (Australian footballer)': born 21 January 1995, Adelaide 2014-2021 and Essendon 2022-2024, pick 40 in the 2014 Rookie Draft, 'the son of former Collingwood player Craig Kelly' (identity corroboration; his own article names no brother). AFL Tables Jake_Kelly: born 1995-01-21, Adelaide/Essendon 2015-2024; Will_Kelly: Collingwood 2020-2023, 5 games",Will Kelly,brother,,,,players/W/Will_Kelly.html,resolved,"supplement (2026-09-05): Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Kelly'): 'Craig is the father of Jake and Will' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Will Kelly (footballer)' (born 16 August 2000, Collingwood 2019-2023, 5 games): 'His brother, Jake, played football in the Australian Football League after Collingwood passed on drafting him'. Wikipedia 'Jake Kelly (Australian footballer)': born 21 January 1995, Adelaide 2014-2021 and Essendon 2022-2024, pick 40 in the 2014 Rookie Draft, 'the son of former Collingwood player Craig Kelly' (identity corroboration; his own article names no brother). AFL Tables Jake_Kelly: born 1995-01-21, Adelaide/Essendon 2015-2024; Will_Kelly: Collingwood 2020-2023, 5 games",brothers,supplement,"Families page entry (https://en.wikipedia.org/wiki/List_of_Australian_rules_football_families, revision 1365040810, 'Kelly'): 'Craig is the father of Jake and Will' — sons of one father only, not itself brother evidence; the relationship is explicit in the players' own articles: Wikipedia 'Will Kelly (footballer)' (born 16 August 2000, Collingwood 2019-2023, 5 games): 'His brother, Jake, played football in the Australian Football League after Collingwood passed on drafting him'. Wikipedia 'Jake Kelly (Australian footballer)': born 21 January 1995, Adelaide 2014-2021 and Essendon 2022-2024, pick 40 in the 2014 Rookie Draft, 'the son of former Collingwood player Craig Kelly' (identity corroboration; his own article names no brother). AFL Tables Jake_Kelly: born 1995-01-21, Adelaide/Essendon 2015-2024; Will_Kelly: Collingwood 2020-2023, 5 games",adjudication,,
b369fbc47396fa2f0689b0b7,kelly-4-0475,Kelly (4),Lance Kelly,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Phil Kelly,sibling,https://en.wikipedia.org/wiki/Phil_Kelly_(Australian_footballer),,unique:1868,players/P/Phil_Kelly.html,unique,name,brothers,siblings/brothers,Phil and Lance are brothers.,prose_rule,1365040810,
8f3ca054cc80023a85c4c8fe,kennedy-3-0478,Kennedy (3),James Kennedy,sibling,https://en.wikipedia.org/wiki/James_Kennedy_(Australian_politician),,unmatched,,unmatched,no VFL/AFL player of that name,Ted Kennedy,brother,https://en.wikipedia.org/wiki/Ted_Kennedy_(footballer),,unique:4849,players/T/Ted_Kennedy.html,unique,name,brothers,siblings/brothers,Ted was the elder brother of James,prose_rule,1365040810,
f9b3d5da3b0034af67d225cf,kerr-3-0483,Kerr (3),Alex Kerr,sibling,https://en.wikipedia.org/wiki/Alex_Kerr_(Australian_footballer),,unique:5335,players/A/Alex_Kerr.html,unique,name,Bill Kerr,sibling,https://en.wikipedia.org/wiki/Bill_Kerr_(footballer),,unique:5254,players/B/Bill_Kerr.html,unique,name,brothers,siblings/brothers,Alex and Bill were brothers.,prose_rule,1365040810,
da1fad3f343198dcafd6e832,kinnear-0488,Kinnear,Bill Kinnear,sibling,https://en.wikipedia.org/wiki/Bill_Kinnear,,unique:8043,players/B/Bill_Kinnear.html,unique,name,Joe Kinnear,brother,https://en.wikipedia.org/wiki/Joe_Kinnear_(Australian_footballer),,unique:3168,players/J/Joe_Kinnear.html,unique,name,brothers,siblings/brothers,Joe was the elder brother of Bill.,prose_rule,1365040810,
b515c1e848311afb663e4004,klomp-0489,Klomp,Kim Klomp,sibling,,North Adelaide & Sturt,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (North Adelaide & Sturt),Robbert Klomp,sibling,https://en.wikipedia.org/wiki/Robbert_Klomp,,unique:1881,players/R/Robbert_Klomp.html,unique,name,brothers,siblings/brothers,Kim and Robbert are brothers.,prose_rule,1365040810,
63b173e5b4e2f8383bb65fba,knott-0491,Knott,Arch Knott,sibling,https://en.wikipedia.org/wiki/Arch_Knott,Fitzroy & St Kilda,out_of_scope,players/A/Arch_Knott.html,unique,"name, played for a listed club (fitzroy, st-kilda)",Dan Knott,sibling,https://en.wikipedia.org/wiki/Dan_Knott_(footballer),Collingwood & Richmond,out_of_scope,players/D/Dan_Knott.html,unique,"name, played for a listed club (collingwood, richmond)",brothers,siblings/brothers,Dan and Arch were brothers.,prose_rule,1365040810,
b1e53c47fbd1ef0bd93f97af,krakouer-0493,Krakouer,Andrew L. Krakouer,sibling,https://en.wikipedia.org/wiki/Andrew_L._Krakouer,,ambiguous,players/A/Andrew_Krakouer0.html,resolved,"adjudicated (2026-09-05): Wikipedia 'Andrew L. Krakouer': born 9 July 1971, North Melbourne 1989-1990, 8 games; younger brother of Jim and Phil Krakouer. AFL Tables Andrew_Krakouer0: debut 1989, born 1971, 8 games; Andrew_Krakouer1 (born 1983, debut 2001) is Jim's son",Jim Krakouer,sibling,https://en.wikipedia.org/wiki/Jim_Krakouer,,unique:1389,players/J/Jim_Krakouer.html,unique,name,brothers,siblings/brothers,"Jim, Phil and Andrew L. are brothers, Andrew J is Jim's son.",prose_rule,1365040810,
59735753d7ce8a0d09a08f77,krakouer-0493,Krakouer,Andrew L. Krakouer,sibling,https://en.wikipedia.org/wiki/Andrew_L._Krakouer,,ambiguous,players/A/Andrew_Krakouer0.html,resolved,"adjudicated (2026-09-05): Wikipedia 'Andrew L. Krakouer': born 9 July 1971, North Melbourne 1989-1990, 8 games; younger brother of Jim and Phil Krakouer. AFL Tables Andrew_Krakouer0: debut 1989, born 1971, 8 games; Andrew_Krakouer1 (born 1983, debut 2001) is Jim's son",Phil Krakouer,sibling,https://en.wikipedia.org/wiki/Phil_Krakouer,,unique:1906,players/P/Phil_Krakouer.html,unique,name,brothers,siblings/brothers,"Jim, Phil and Andrew L. are brothers, Andrew J is Jim's son.",prose_rule,1365040810,
523fdb69a46b3f58cd24897a,krakouer-0493,Krakouer,Jim Krakouer,sibling,https://en.wikipedia.org/wiki/Jim_Krakouer,,unique:1389,players/J/Jim_Krakouer.html,unique,name,Phil Krakouer,sibling,https://en.wikipedia.org/wiki/Phil_Krakouer,,unique:1906,players/P/Phil_Krakouer.html,unique,name,brothers,siblings/brothers,"Jim, Phil and Andrew L. are brothers, Andrew J is Jim's son.",prose_rule,1365040810,
2a91f04c16fc32964b4678ae,lambert-0499,Lambert,Chris Lambert,brother,https://en.wikipedia.org/wiki/Chris_Lambert_(footballer),,unique:3192,players/C/Chris_Lambert.html,unique,name,Harold Lambert,sibling,https://en.wikipedia.org/wiki/Harold_Lambert_(footballer),,unique:3191,players/H/Harold_Lambert.html,unique,name,brothers,siblings/brothers,Chris was the elder brother of Harold,prose_rule,1365040810,
8a0d8b7cc2c1705aa6e62fe0,lane-0498,Lane,Clarrie Lane,sibling,https://en.wikipedia.org/wiki/Clarrie_Lane,,unique:9461,players/C/Clarrie_Lane.html,unique,name,Eddie Lane,brother,https://en.wikipedia.org/wiki/Eddie_Lane,,unique:1910,players/E/Eddie_Lane.html,unique,name,brothers,siblings/brothers,Eddie was the elder brother of Clarrie.,prose_rule,1365040810,
a60ce28240a43870696e8d22,langdon-0500,Langdon,Ed Langdon,sibling,https://en.wikipedia.org/wiki/Ed_Langdon,,unique:12393,players/E/Ed_Langdon.html,unique,name,Tom Langdon,brother,https://en.wikipedia.org/wiki/Tom_Langdon,,unique:12233,players/T/Tom_Langdon.html,unique,name,brothers,siblings/brothers,Tom is the elder brother of Ed They are also related to the Cordner family .,prose_rule,1365040810,
59e87f3673310e8117e952ae,laurie-0502,Laurie,Jesse Laurie,sibling,,"Port Adelaide rookie, Claremont",out_of_scope,,unmatched,"listed clubs are not VFL/AFL clubs (Port Adelaide rookie, Claremont)",Parris Laurie,sibling,https://en.wikipedia.org/wiki/Parris_Laurie,,unmatched,,unmatched,no VFL/AFL player of that name,siblings,siblings,Jesse and Parris are siblings.,prose_rule,1365040810,
6ac3591e35b06be774bcfc66,leach-0504,Leach,Arthur Leach,sibling,https://en.wikipedia.org/wiki/Arthur_Leach,,unique:4327,players/A/Arthur_Leach.html,unique,name,Fred Leach,sibling,https://en.wikipedia.org/wiki/Fred_Leach,,unique:4469,players/F/Fred_Leach.html,unique,name,brothers,siblings/brothers,"Arthur, Fred and Ted were brothers.",prose_rule,1365040810,
592279b6403f4e1e156fdd02,leach-0504,Leach,Arthur Leach,sibling,https://en.wikipedia.org/wiki/Arthur_Leach,,unique:4327,players/A/Arthur_Leach.html,unique,name,Ted Leach,sibling,https://en.wikipedia.org/wiki/Ted_Leach,,unique:4900,players/T/Ted_Leach.html,unique,name,brothers,siblings/brothers,"Arthur, Fred and Ted were brothers.",prose_rule,1365040810,
acf03b92884953657f285127,leach-0504,Leach,Fred Leach,sibling,https://en.wikipedia.org/wiki/Fred_Leach,,unique:4469,players/F/Fred_Leach.html,unique,name,Ted Leach,sibling,https://en.wikipedia.org/wiki/Ted_Leach,,unique:4900,players/T/Ted_Leach.html,unique,name,brothers,siblings/brothers,"Arthur, Fred and Ted were brothers.",prose_rule,1365040810,
7fad4b542e0b87750f6379bf,leahy-0505,Leahy,Brian Leahy,sibling,https://en.wikipedia.org/wiki/Brian_Leahy,,unique:3201,players/B/Brian_Leahy.html,unique,name,John Leahy,sibling,https://en.wikipedia.org/wiki/John_Leahy_(footballer),,unique:9969,players/J/John_Leahy.html,unique,name,brothers,siblings/brothers,"Brian, John and Terry are all brothers.",prose_rule,1365040810,
24dbcd88d4f2e9eaa7ffa991,leahy-0505,Leahy,Brian Leahy,sibling,https://en.wikipedia.org/wiki/Brian_Leahy,,unique:3201,players/B/Brian_Leahy.html,unique,name,Terry Leahy,sibling,https://en.wikipedia.org/wiki/Terry_Leahy_(footballer),,unique:3202,players/T/Terry_Leahy.html,unique,name,brothers,siblings/brothers,"Brian, John and Terry are all brothers.",prose_rule,1365040810,
6fc310e1c45b0d3687a99113,leahy-0505,Leahy,John Leahy,sibling,https://en.wikipedia.org/wiki/John_Leahy_(footballer),,unique:9969,players/J/John_Leahy.html,unique,name,Terry Leahy,sibling,https://en.wikipedia.org/wiki/Terry_Leahy_(footballer),,unique:3202,players/T/Terry_Leahy.html,unique,name,brothers,siblings/brothers,"Brian, John and Terry are all brothers.",prose_rule,1365040810,
2e92975681bfd0411d7679e9,lenaghan-0509,Lenaghan,Mick Lenaghan,sibling,https://en.wikipedia.org/wiki/Mick_Lenaghan,,unmatched,,unmatched,no VFL/AFL player of that name,Denis Lenaghan,brother,https://en.wikipedia.org/wiki/Denis_Lenaghan,,unique:1919,players/D/Denis_Lenaghan.html,unique,name,brothers,siblings/brothers,Denis is the elder brother of Mick.,prose_rule,1365040810,
d6621112b9e5c0e53ff54abc,lester-smith-0510,Lester-Smith,Neil Lester-Smith,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Rod Lester-Smith,sibling,https://en.wikipedia.org/wiki/Rod_Lester-Smith,,unique:1398,players/R/Rod_Lester-Smith.html,unique,name,brothers,siblings/brothers,"Rod and Neil are brothers, Ryan is Neil's son.",prose_rule,1365040810,
9d4317e7e925ad74c6cacb7b,longmuir-0520,Longmuir,Justin Longmuir,sibling,https://en.wikipedia.org/wiki/Justin_Longmuir,,unique:535,players/J/Justin_Longmuir.html,unique,name,Troy Longmuir,sibling,https://en.wikipedia.org/wiki/Troy_Longmuir,,unique:543,players/T/Troy_Longmuir.html,unique,name,brothers,siblings/brothers,Justin and Troy are brothers,prose_rule,1365040810,
03e8be67b1beebc552f2418e,lower-0524,Lower,Ed Lower,twin,https://en.wikipedia.org/wiki/Ed_Lower,,unique:4199,players/E/Ed_Lower.html,unique,name,Nick Lower,twin,https://en.wikipedia.org/wiki/Nick_Lower,,unique:1780,players/N/Nick_Lower.html,unique,name,twin brothers,twins,Ed and Nick are twins.,prose_rule,1365040810,
8036c2a8898c483502f0afc5,lucas-3-0527,Lucas (3),Bert Lucas,sibling,https://en.wikipedia.org/wiki/Bert_Lucas,"Carlton , South Melbourne",resolved:3237,players/B/Bert_Lucas0.html,resolved,"adjudicated (2026-09-05): Wikipedia 'Bert Lucas': Albert William Leslie Lucas, born 3 April 1922, Carlton 1944 then South Melbourne 1946-1950, 76 games, captain 1949; brother George Lucas joined South Melbourne 1947. AFL Tables Bert_Lucas0: debut 1944, born 1922, 76 games; both candidates played for a listed club so the club rule could not decide",George Lucas,sibling,"https://en.wikipedia.org/wiki/George_Lucas_(footballer,_born_1920)",South Melbourne,resolved:8996,players/G/George_Lucas1.html,unique,"name, played for a listed club (sydney)",brothers,siblings/brothers,Bert and George were brothers.,prose_rule,1365040810,
4906c06aa0e7058b48931e68,mackie-0536,Mackie,Gordon Mackie,brother,https://en.wikipedia.org/wiki/Gordon_Mackie_(footballer),,unique:3251,players/G/Gordon_Mackie.html,unique,name,Ken Mackie,sibling,https://en.wikipedia.org/wiki/Ken_Mackie,,unique:3252,players/K/Ken_Mackie.html,unique,name,brothers,siblings/brothers,Gordon was the elder brother of Ken.,prose_rule,1365040810,
842f99c77d2a33aa70a35599,macpherson-0538,MacPherson,Rod MacPherson,brother,https://en.wikipedia.org/wiki/Rod_MacPherson,,unique:1933,players/R/Rod_MacPherson.html,unique,name,Stephen MacPherson,sibling,https://en.wikipedia.org/wiki/Stephen_MacPherson,,unique:435,players/S/Stephen_Macpherson.html,unique,name,brothers,siblings/brothers,Rod is the elder brother of Stephen.,prose_rule,1365040810,
6a9404c66e46da9c080bc2a9,macrae-0539,Macrae,Finlay Macrae,sibling,https://en.wikipedia.org/wiki/Finlay_Macrae,,unique:12888,players/F/Finlay_Macrae.html,unique,name,Jack Macrae,sibling,https://en.wikipedia.org/wiki/Jack_Macrae,,unique:12166,players/J/Jack_Macrae.html,unique,name,brothers,siblings/brothers,Finlay and Jack are brothers.,prose_rule,1365040810,
7db6756b2235144e24839dc6,madden-0540,Madden,Justin Madden,sibling,https://en.wikipedia.org/wiki/Justin_Madden,,unique:150,players/J/Justin_Madden.html,unique,name,Simon Madden,sibling,https://en.wikipedia.org/wiki/Simon_Madden,,unique:1302,players/S/Simon_Madden.html,unique,name,brothers,siblings/brothers,Justin and Simon are brothers.,prose_rule,1365040810,
68f32dea4176c88fcaa0ebfd,magin-0541,Magin,Alik Magin,brother,https://en.wikipedia.org/wiki/Alik_Magin,,unique:11910,players/A/Alik_Magin.html,unique,name,Rhys Magin,sibling,https://en.wikipedia.org/wiki/Rhys_Magin,,unique:11698,players/R/Rhys_Magin.html,unique,name,brothers,siblings/brothers,Alik is the younger brother of Rhys.,prose_rule,1365040810,
